Month,Asphalt and Road Oil Product Supplied,Aviation Gasoline Product Supplied,Distillate Fuel Oil Product Supplied,Propane Product Supplied,Propylene Product Supplied,Propane/Propylene Product Supplied,Total Hydrocarbon Gas Liquids Product Supplied,Jet Fuel Product Supplied,Kerosene Product Supplied,Lubricants Product Supplied,Motor Gasoline Product Supplied,Petroleum Coke Product Supplied,Residual Fuel Oil Product Supplied,Other Products Supplied,Total Petroleum Products Supplied
2019-03-01,231.795,12.613,4184.128,963.463,264.548,1228.011,3136.243,1711.323,0.428,97.177,9184.053,295.16,221.201,1102.121,20176.242
2019-04-01,318.085,11.8,4119.595,656.854,288.533,945.388,2885.774,1755.661,1.654,156.114,9410.587,235.015,177.071,1261.243,20332.6
2019-05-01,369.492,15.0,4109.66,557.784,302.097,859.881,2745.204,1773.067,1.408,106.589,9497.435,320.108,192.045,1257.08,20387.087
2019-06-01,412.845,15.567,3993.214,525.471,310.933,836.404,2753.168,1801.694,0.777,104.483,9703.288,402.857,322.132,1143.95,20653.976
2019-07-01,510.051,17.097,3911.198,590.977,296.903,887.881,2929.627,1846.969,0.878,129.049,9532.961,404.745,341.946,1110.052,20734.572
2019-08-01,506.578,12.839,4029.476,540.672,293.613,834.285,2853.973,1841.442,0.053,114.868,9833.688,336.735,329.11,1299.151,21157.914
2019-09-01,480.203,14.9,3920.556,761.084,282.567,1043.651,3041.393,1702.455,5.621,96.44,9197.503,263.176,304.654,1221.581,20248.481
2019-10-01,438.037,13.935,4224.225,894.557,316,1210.557,3147.606,1726.797,2.143,130.37,9308.19,232.014,318.859,1171.81,20713.986
2019-11-01,309.665,12.4,4201.453,1168.509,301.233,1469.742,3398.466,1710.93,12.192,105.303,9209.053,346.543,208.45,1221.697,20736.154
2019-12-01,198.196,8.516,3927.109,1171.738,305.871,1477.609,3498.617,1809.233,13.862,94.2,8971.231,363.145,284.099,1274.662,20442.87
2020-01-01,190.382,11.903,4024.399,1181.208,283.613,1464.82,3442.296,1672.723,24.609,125.627,8723.536,251.792,238.366,1227.755,19933.39
2020-02-01,189.798,7.621,4079.607,1256.679,257.793,1514.472,3313.178,1619.014,28.855,108.993,9050.439,255.767,188.162,1290.818,20132.252
2020-03-01,209.289,11.452,3960.94,991.74,253.613,1245.353,3361.482,1387.736,5.112,80.173,7779.002,252.753,91.185,1323.718,18462.842
2020-04-01,299.607,6.433,3528.063,666.133,280.767,946.9,2724.88,678.014,2.503,85.095,5865.759,188.825,74.346,1094.981,14548.505
2020-05-01,364.077,13.516,3446.243,625.255,274.194,899.449,2936.931,597.053,0.129,82.887,7197.987,221.766,61.272,1156.323,16078.185
2020-06-01,507.543,11.467,3494.602,436.594,263.133,699.728,2895.179,784.115,0.933,102.189,8291.545,225.011,208.668,1056.81,17578.061
2020-07-01,487.944,12.677,3614.649,477.02,275.419,752.439,3025.28,967.578,0.097,112.129,8460.285,264.112,346.011,1090.312,18381.073
2020-08-01,480.421,11.161,3667.756,591.315,259.161,850.476,2974.115,1015.677,9.32,95.032,8524.085,364.778,305.967,1109.565,18557.877
2020-09-01,421.051,12.2,3813.966,757.502,285.367,1042.869,3017.242,921.096,7.518,104.95,8541.101,308.999,322.328,944.378,18414.83
2020-10-01,402.019,11.742,4036.477,822.529,298.645,1121.175,3316.447,1005.746,2.593,110.81,8316.406,218.691,254.846,937.872,18613.649
2020-11-01,321.417,11.133,3879.454,972.414,299.933,1272.347,3731.88,1129.585,1.055,103.778,8001.362,308.686,207.749,1046.423,18742.522
2020-12-01,234.425,9.613,3888.209,1121.653,298.129,1419.782,3981.526,1148.334,8.004,113.923,7855.421,254.985,194.439,1112.813,18801.691
2021-01-01,238.865,11.484,3936.466,1270.657,322.645,1593.303,4042.579,1131.061,7.335,114.482,7723.325,268.544,247.217,1092.989,18814.347
2021-02-01,206.422,5.429,3968.422,1101.616,266.321,1367.937,3010.689,1086.799,34.718,109.858,7823.575,152.792,254.674,1045.729,17699.106
2021-03-01,274.747,9.161,4077.148,957.28,281.548,1238.828,3193.331,1150.057,2.355,97.149,8553.155,256.772,280.208,1238.033,19132.115
2021-04-01,345.234,15.067,4048.361,613.557,312.367,925.924,3231.443,1292.051,5.085,107.94,8839.38,204.207,138.266,1516.664,19743.697
2021-05-01,387.623,9.194,3900.15,645.654,337.903,983.557,3389.751,1291.709,0.742,107.245,9080.774,344.55,263.176,1274.825,20049.739
2021-06-01,512.053,16.933,3945.726,582.197,317.867,900.064,3365.332,1426.074,0.1,113.154,9361.666,305.678,346.433,1192.724,20585.872
2021-07-01,472.75,10.516,3674.569,630.528,311.194,941.721,3314.9,1501.371,1.0,109.226,9297.062,226.432,350.824,1213.181,20171.83
2021-08-01,491.929,15.355,3984.384,600.79,311.032,911.822,3379.581,1563.47,2.194,96.765,9182.326,341.255,343.843,1171.47,20572.572
2021-09-01,472.983,14.3,4031.999,713.032,285.7,998.732,3322.473,1484.84,2.097,93.628,8932.461,272.891,341.256,1169.643,20138.57
2021-10-01,452.562,11.645,3967.392,825.151,276.452,1101.602,3412.153,1466.753,12.364,103.695,9026.937,239.052,356.843,1327.754,20377.15
2021-11-01,363.922,10.333,4190.38,872.577,314.333,1186.91,3543.235,1507.025,4.656,111.68,9021.078,268.566,409.916,1141.857,20572.646
2021-12-01,221.194,10.645,3950.111,1140.964,323.516,1464.48,4024.841,1517.432,1.077,96.331,8879.415,338.834,432.094,1184.712,20656.686
2022-01-01,243.386,7.323,4128.742,1293.886,298.129,1592.015,3979.196,1418.333,32.134,125.425,8061.873,239.989,304.486,1072.223,19613.11
2022-02-01,264.284,13.321,4364.877,1238.936,290.5,1529.436,3729.911,1418.07,2.329,113.651,8650.176,228.684,327.115,1077.994,20190.412
2022-03-01,271.874,14.452,4183.226,941.497,304.226,1245.723,3592.048,1520.051,0.654,138.566,9005.124,251.0,366.242,1140.247,20483.484
2022-04-01,335.362,10.533,3975.601,681.109,302.133,983.242,3263.491,1547.018,2.997,123.018,8798.742,237.187,255.314,1178.076,19727.34
2022-05-01,401.146,8.903,3875.751,540.33,297.161,837.491,3030.121,1591.184,6.298,112.403,9119.109,197.184,320.622,1176.841,19839.565
2022-06-01,492.792,16.533,4049.249,565.368,280.6,845.968,3242.983,1685.743,0.727,93.409,9075.112,232.775,318.414,1225.498,20433.234
2022-07-01,465.132,9.065,3721.53,612.791,289.903,902.694,3352.972,1602.543,2.833,46.396,8811.562,370.699,312.234,1230.595,19925.561
2022-08-01,509.969,18.258,3940.487,563.113,281.355,844.468,2995.9,1653.676,0.195,134.093,9115.363,285.411,376.026,1235.65,20265.029
2022-09-01,471.82,11.4,4087.463,745.61,260.667,1006.277,3159.702,1534.234,3.088,98.576,8846.635,273.206,464.703,1178.231,20129.058
2022-10-01,452.579,11.677,4162.823,757.822,231.548,989.37,3225.158,1558.341,0.522,129.889,8806.796,192.17,277.334,1189.327,20006.615
2022-11-01,368.504,13.067,4059.49,986.084,240.4,1226.484,3423.195,1584.493,4.961,107.352,8826.837,303.243,359.348,1163.725,20214.215
2022-12-01,255.941,10.968,3792.72,1103.957,237.452,1341.409,3318.784,1592.766,5.684,104.556,8595.911,227.018,273.385,1149.475,19327.207
2023-01-01,227.022,5.774,3966.801,1146.508,260.194,1406.701,3650.852,1527.659,28.422,115.307,8291.026,126.78,276.308,1137.531,19353.482
2023-02-01,243.668,10.5,3998.59,1066.139,244.893,1311.032,3607.436,1515.772,19.272,113.482,8694.903,239.199,383.681,1115.02,19941.523
2023-03-01,257.731,12.323,4113.48,741.937,251.968,993.905,3342.369,1612.987,3.714,59.947,9076.927,285.359,226.734,1215.72,20207.29
2023-04-01,324.824,9.433,3878.568,648.802,270.233,919.036,3355.241,1605.77,9.999,80.827,8944.075,318.215,177.654,1267.31,19971.916
2023-05-01,408.951,13.935,3919.077,473.905,276.161,750.066,3324.012,1669.672,14.659,96.903,9079.884,223.029,213.568,1359.751,20323.441
2023-06-01,470.452,14.367,3977.546,549.528,267.233,816.761,3284.517,1755.429,5.31,94.878,9365.718,203.505,272.858,1310.606,20755.185
2023-07-01,460.217,14.194,3583.296,595.371,266.29,861.662,3449.016,1752.984,12.686,94.285,8979.007,116.904,251.304,1328.895,20042.787
2023-08-01,513.156,15.0,4052.077,629.356,272.226,901.581,3228.681,1707.504,0.592,81.33,9244.487,308.258,320.968,1295.819,20767.871
2023-09-01,475.107,7.167,3857.779,631.413,259.967,891.38,3275.688,1691.38,11.299,73.568,8843.099,390.729,220.118,1308.649,20154.582
2023-10-01,449.709,16.548,4060.692,862.589,242.097,1104.686,3499.249,1697.113,1.079,97.342,9099.846,253.683,269.399,1186.783,20631.443
2023-11-01,329.542,9.8,3950.281,978.789,279.467,1258.255,3853.462,1623.478,1.098,51.652,8909.84,417.416,357.944,1234.466,20738.98
2023-12-01,249.71,8.581,3643.308,1051.794,312.839,1364.633,4185.512,1668.197,19.057,38.71,8795.869,164.508,326.258,1296.471,20396.181
2024-01-01,228.951,7.065,3869.535,1284.749,263.806,1548.555,3934.029,1536.2,15.595,85.175,8237.671,206.245,269.943,1196.561,19586.969
2024-02-01,226.322,14.517,3919.39,1005.281,238.759,1244.04,3864.365,1563.982,9.009,73.553,8600.973,136.544,264.313,1275.558,19948.526
2024-03-01,262.165,9.129,3673.609,758.901,267.452,1026.352,3597.075,1650.865,7.537,75.888,8887.378,128.811,313.64,1271.017,19877.114
2024-04-01,299.082,13.633,3800.564,598.299,282.267,880.566,3329.327,1708.474,12.571,111.056,8831.164,360.19,312.664,1229.69,20008.415
2024-05-01,405.528,11.419,3778.975,515.139,287.129,802.268,3471.349,1768.152,12.183,74.87,9395.992,287.134,295.563,1299.017,20800.181
2024-06-01,477.288,17.067,3594.202,480.412,279.433,759.845,3363.175,1710.171,8.886,86.324,9119.834,216.195,286.916,1368.962,20249.019
2024-07-01,463.249,16.419,3692.779,462.929,268.71,731.639,3099.087,1831.68,1.693,88.56,9296.855,326.533,293.683,1371.856,20482.396
2024-08-01,510.666,13.581,3874.979,501.555,273.968,775.523,3442.608,1788.855,6.967,75.75,9257.717,108.0,288.583,1342.927,20710.633
2024-09-01,451.415,14.3,3712.313,612.527,270.967,883.493,3665.515,1670.613,0.1,71.227,8993.691,222.417,216.634,1289.905,20308.129
2024-10-01,441.762,15.218,3919.452,Not Available,Not Available,975.289,3554.716,1662.065,6.195,91.503,8937.968,211.009,325.581,1474.21,20639.677
2024-11-01,333.908,9.028,3727.433,Not Available,Not Available,1178.3,3720.304,1720.133,3.841,81.838,8764.733,329.397,299.367,1438.918,20428.9
